 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso do Sul
Período:2021
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"500060 Amambaí";0;2;0;2;0;1;0;0;0;5
"500070 Anastácio";1;0;0;3;0;2;1;0;2;9
"500085 Angélica";0;0;0;0;0;0;0;0;1;1
"500090 Antônio João";1;0;0;0;0;0;0;0;0;1
"500110 Aquidauana";0;0;0;1;1;0;1;0;0;3
"500190 Bataguassu";1;0;0;1;1;0;0;0;1;4
"500210 Bela Vista";0;0;0;0;0;1;0;0;0;1
"500220 Bonito";1;0;0;0;0;0;0;0;0;1
"500240 Caarapó";0;0;1;0;0;0;1;0;0;2
"500260 Camapuã";0;0;0;0;0;1;0;0;0;1
"500270 Campo Grande";1;12;19;34;27;23;65;31;47;259
"500290 Cassilândia";1;0;0;0;0;0;0;0;0;1
"500315 Coronel Sapucaia";0;1;0;0;0;0;0;0;0;1
"500320 Corumbá";0;1;0;5;0;1;6;1;4;18
"500330 Coxim";0;0;1;4;0;1;3;0;0;9
"500345 Deodápolis";0;0;0;0;0;0;1;0;0;1
"500348 Dois Irmãos do Buriti";0;0;0;1;0;0;0;0;0;1
"500370 Dourados";3;6;0;11;4;8;17;5;11;65
"500375 Eldorado";0;0;0;2;0;0;0;0;0;2
"500380 Fátima do Sul";0;0;0;0;1;1;1;0;1;4
"500410 Guia Lopes da Laguna";1;0;0;1;0;0;0;0;0;2
"500430 Iguatemi";0;1;0;0;0;0;0;0;0;1
"500490 Jaraguari";0;0;0;0;0;1;0;0;0;1
"500500 Jardim";0;3;0;6;2;1;2;0;1;15
"500520 Ladário";0;0;0;2;0;1;1;0;0;4
"500560 Miranda";0;0;0;0;0;0;0;0;1;1
"500570 Naviraí";0;2;0;4;1;0;4;0;0;11
"500600 Nova Alvorada do Sul";0;1;0;0;0;0;0;0;0;1
"500620 Nova Andradina";0;1;0;3;0;2;3;0;1;10
"500630 Paranaíba";1;0;1;5;1;1;2;1;2;14
"500635 Paranhos";0;0;0;0;0;1;0;0;0;1
"500640 Pedro Gomes";0;1;0;0;0;0;0;0;0;1
"500660 Ponta Porã";0;3;0;10;2;3;5;0;5;28
"500710 Ribas do Rio Pardo";1;0;0;0;0;0;0;0;0;1
"500740 Rio Verde de Mato Grosso";1;0;0;0;0;0;1;0;0;2
"500750 Rochedo";0;0;0;0;0;0;1;0;0;1
"500769 São Gabriel do Oeste";0;1;0;2;0;0;0;0;0;3
"500790 Sidrolândia";0;0;0;0;1;1;0;0;0;2
"500793 Sonora";0;1;0;0;0;0;0;0;0;1
"500795 Tacuru";0;0;1;0;0;0;0;0;0;1
"500830 Três Lagoas";0;1;3;5;8;7;2;0;2;28
"Total";13;37;26;102;49;57;117;38;79;518
