 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Rondônia
Período:2019
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"110040 Alto Paraíso";0;0;1;0;0;0;1
"110002 Ariquemes";4;1;1;12;0;0;18
"110045 Buritis";0;0;0;1;0;0;1
"110004 Cacoal";4;0;0;8;0;0;12
"110070 Campo Novo de Rondônia";2;0;0;0;0;0;2
"110080 Candeias do Jamari";0;0;1;1;0;0;2
"110094 Cujubim";0;0;0;1;0;0;1
"110009 Espigão D'Oeste";0;0;0;1;0;0;1
"110010 Guajará-Mirim";1;1;0;6;0;0;8
"110110 Itapuã do Oeste";0;0;0;1;0;0;1
"110011 Jaru";1;0;0;1;1;0;3
"110012 Ji-Paraná";13;0;0;15;0;0;28
"110013 Machadinho D'Oeste";1;0;0;1;0;0;2
"110140 Monte Negro";0;0;0;1;0;0;1
"110014 Nova Brasilândia D'Oeste";0;1;0;0;0;0;1
"110015 Ouro Preto do Oeste";0;0;0;1;0;0;1
"110018 Pimenta Bueno";4;0;0;0;0;0;4
"110020 Porto Velho";62;10;1;129;1;3;206
"110025 Presidente Médici";1;0;0;1;0;0;2
"110028 Rolim de Moura";1;1;0;1;0;0;3
"110149 São Francisco do Guaporé";1;0;0;0;0;0;1
"110150 Seringueiras";0;0;0;2;0;0;2
"110030 Vilhena";13;2;0;1;2;0;18
"110000 Município ignorado - RO";0;0;0;1;0;0;1
"Total";108;16;4;185;4;3;320
