 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Goiás
Período:2024
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"520005 Abadia de Goiás";0;1;0;0;0;0;0;0;0;1
"520010 Abadiânia";0;0;0;1;0;0;0;0;1;2
"520025 Águas Lindas de Goiás";0;0;0;0;2;0;3;0;0;5
"520030 Alexânia";0;0;0;0;1;0;0;0;0;1
"520060 Alto Paraíso de Goiás";0;0;0;0;0;0;2;0;0;2
"520080 Alvorada do Norte";0;0;0;0;0;0;1;0;0;1
"520110 Anápolis";0;2;0;2;2;11;31;1;5;54
"520130 Anicuns";0;0;0;0;0;1;0;0;0;1
"520140 Aparecida de Goiânia";0;3;1;9;4;19;22;6;14;78
"520160 Araçu";0;0;0;0;0;0;0;1;0;1
"520170 Aragarças";1;1;0;0;2;0;1;0;0;5
"520250 Aruanã";0;0;0;0;1;0;0;0;0;1
"520280 Avelinópolis";0;0;0;0;0;1;0;0;0;1
"520320 Barro Alto";0;0;0;0;0;1;0;0;0;1
"520330 Bela Vista de Goiás";1;1;0;0;0;0;1;0;1;4
"520355 Bonfinópolis";0;0;0;0;0;1;0;0;0;1
"520380 Britânia";0;1;0;0;0;0;0;0;0;1
"520410 Cachoeira Alta";0;0;0;1;0;0;0;0;0;1
"520430 Caçu";0;0;0;0;0;0;0;1;0;1
"520440 Caiapônia";0;0;0;0;0;1;0;0;0;1
"520450 Caldas Novas";0;0;1;6;0;5;9;0;5;26
"520470 Campinorte";0;0;0;0;0;1;0;0;0;1
"520505 Castelândia";0;0;0;0;0;0;1;0;0;1
"520510 Catalão";0;2;0;6;0;0;8;0;8;24
"520549 Cidade Ocidental";0;2;0;3;0;3;4;0;4;16
"520620 Cristalina";0;0;0;0;0;1;0;0;0;1
"520630 Cristianópolis";0;0;0;1;0;0;0;0;0;1
"520680 Damolândia";0;0;0;0;0;0;0;0;1;1
"520690 Davinópolis";0;0;0;0;0;0;1;0;0;1
"520780 Firminópolis";0;1;0;0;0;0;0;0;0;1
"520790 Flores de Goiás";0;0;0;0;0;0;1;0;0;1
"520800 Formosa";0;0;0;1;0;1;2;0;0;4
"520815 Gameleira de Goiás";0;0;0;2;0;0;0;0;0;2
"520840 Goianápolis";0;0;0;0;0;0;1;0;0;1
"520860 Goianésia";0;0;0;0;0;0;0;0;1;1
"520870 Goiânia";3;18;13;36;23;48;114;30;72;357
"520880 Goianira";0;0;0;0;0;2;1;0;1;4
"520890 Goiás";0;0;0;0;0;1;0;0;0;1
"520910 Goiatuba";0;1;0;1;1;3;0;0;0;6
"520915 Gouvelândia";0;0;0;0;0;0;1;0;0;1
"520920 Guapó";0;1;0;0;0;0;0;0;0;1
"520970 Hidrolândia";0;0;0;0;0;0;1;0;0;1
"520995 Indiara";0;0;0;1;0;0;0;0;0;1
"521000 Inhumas";0;0;0;1;0;1;1;0;0;3
"521010 Ipameri";1;1;1;0;0;0;1;0;1;5
"521020 Iporá";0;1;0;2;0;1;0;0;0;4
"521040 Itaberaí";0;0;0;1;0;0;3;1;0;5
"521090 Itapaci";0;0;0;0;0;1;1;0;0;2
"521120 Itapuranga";0;0;0;0;1;0;0;0;1;2
