 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Goiás
Período:2024
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"520005 Abadia de Goiás";1;0;0;1;0;0;2
"520010 Abadiânia";1;0;0;1;0;0;2
"520025 Águas Lindas de Goiás";1;0;0;4;0;0;5
"520030 Alexânia";0;0;0;1;0;0;1
"520060 Alto Paraíso de Goiás";1;1;0;0;0;0;2
"520080 Alvorada do Norte";0;0;0;1;0;0;1
"520085 Americano do Brasil";1;0;0;2;0;0;3
"520110 Anápolis";16;0;1;43;0;0;60
"520130 Anicuns";1;0;0;0;0;0;1
"520140 Aparecida de Goiânia";28;5;7;52;0;0;92
"520160 Araçu";0;0;0;1;0;0;1
"520170 Aragarças";0;0;0;5;0;0;5
"520250 Aruanã";0;0;0;1;0;0;1
"520280 Avelinópolis";1;0;0;0;0;0;1
"520320 Barro Alto";0;0;0;1;0;0;1
"520330 Bela Vista de Goiás";2;0;0;2;0;0;4
"520355 Bonfinópolis";2;0;0;0;0;0;2
"520380 Britânia";0;0;0;1;0;0;1
"520390 Buriti Alegre";0;1;0;0;0;0;1
"520410 Cachoeira Alta";1;0;0;1;0;0;2
"520430 Caçu";0;0;0;1;0;0;1
"520440 Caiapônia";0;0;0;1;0;0;1
"520450 Caldas Novas";9;0;0;20;0;0;29
"520470 Campinorte";0;0;0;1;0;0;1
"520505 Castelândia";0;1;0;0;0;0;1
"520510 Catalão";9;3;0;17;0;0;29
"520549 Cidade Ocidental";5;1;1;13;0;0;20
"520552 Colinas do Sul";0;1;0;0;0;0;1
"520620 Cristalina";0;0;0;3;0;0;3
"520630 Cristianópolis";0;0;0;1;0;0;1
"520680 Damolândia";1;0;0;0;0;0;1
"520690 Davinópolis";1;0;0;0;0;0;1
"520740 Edéia";0;0;0;1;0;0;1
"520780 Firminópolis";1;0;0;0;0;0;1
"520790 Flores de Goiás";0;1;0;0;0;0;1
"520800 Formosa";2;0;0;9;0;0;11
"520810 Formoso";0;0;0;1;0;0;1
"520815 Gameleira de Goiás";0;1;0;1;0;0;2
"520840 Goianápolis";0;0;0;1;0;0;1
"520860 Goianésia";2;0;0;3;0;0;5
"520870 Goiânia";150;35;4;275;0;2;466
"520880 Goianira";3;0;0;2;0;0;5
"520890 Goiás";0;0;0;3;0;0;3
"520910 Goiatuba";4;0;0;2;0;0;6
"520915 Gouvelândia";0;0;0;1;0;0;1
"520920 Guapó";0;0;0;1;0;0;1
"520970 Hidrolândia";2;0;0;1;0;0;3
"520995 Indiara";1;0;0;1;0;0;2
"521000 Inhumas";1;0;0;3;0;0;4
"521010 Ipameri";1;0;2;2;0;0;5
"521020 Iporá";3;0;0;2;0;0;5
"521040 Itaberaí";4;0;0;1;0;1;6
"521080 Itajá";0;1;0;0;0;0;1
"521090 Itapaci";0;0;0;2;0;0;2
"521120 Itapuranga";0;0;0;2;0;0;2
"521150 Itumbiara";14;2;1;14;0;0;31
"521180 Jaraguá";0;0;0;3;0;0;3
"521190 Jataí";8;0;0;35;0;0;43
"521200 Jaupaci";1;0;0;0;0;0;1
"521210 Joviânia";0;0;0;2;0;0;2
"521250 Luziânia";1;0;0;7;0;0;8
"521308 Minaçu";1;0;0;0;0;0;1
"521310 Mineiros";0;0;0;3;0;0;3
"521370 Montes Claros de Goiás";0;0;0;0;1;0;1
"521375 Montividiu";1;0;0;2;0;0;3
"521380 Morrinhos";3;0;1;4;0;0;8
"521405 Mundo Novo";0;0;0;1;0;0;1
"521440 Nazário";0;0;0;1;0;0;1
"521450 Nerópolis";0;0;0;2;0;0;2
"521460 Niquelândia";0;0;0;3;0;0;3
"521486 Nova Glória";0;0;0;1;0;0;1
"521487 Nova Iguaçu de Goiás";1;0;0;0;0;0;1
"521500 Nova Veneza";0;1;0;1;0;0;2
"521523 Novo Gama";0;0;0;5;0;0;5
"521530 Orizona";1;0;0;1;0;0;2
"521550 Ouvidor";1;0;0;0;0;0;1
"521570 Palmeiras de Goiás";1;0;0;1;0;0;2
"521600 Panamá";1;0;0;0;0;0;1
"521680 Petrolina de Goiás";0;0;0;2;0;0;2
"521710 Piracanjuba";1;0;0;0;0;0;1
"521720 Piranhas";0;0;0;1;0;0;1
"521740 Pires do Rio";1;0;0;0;0;0;1
"521760 Planaltina";3;0;0;5;0;0;8
"521800 Porangatu";0;0;0;2;0;0;2
"521830 Posse";0;0;0;1;0;0;1
"521850 Quirinópolis";0;1;0;0;0;0;1
"521880 Rio Verde";29;3;0;58;0;0;90
"521890 Rubiataba";1;0;0;0;0;0;1
"521930 Santa Helena de Goiás";4;0;0;3;0;0;7
"521950 Santa Rosa de Goiás";0;0;0;1;0;0;1
"521975 Santo Antônio do Descoberto";1;0;0;5;0;0;6
"522000 São João d'Aliança";0;0;0;2;0;0;2
"522010 São Luís de Montes Belos";1;0;0;3;1;0;5
"522020 São Miguel do Araguaia";0;0;0;1;0;0;1
"522045 Senador Canedo";6;2;0;11;0;0;19
"522060 Silvânia";1;0;0;0;0;0;1
"522108 Teresina de Goiás";0;1;0;1;0;0;2
"522119 Terezópolis de Goiás";1;0;0;1;0;0;2
"522140 Trindade";3;0;0;7;0;0;10
"522145 Trombas";1;0;0;0;0;0;1
"522160 Uruaçu";6;1;0;8;0;0;15
"522185 Valparaíso de Goiás";8;1;9;16;0;0;34
"522205 Vicentinópolis";0;0;0;1;0;0;1
"Total";356;63;26;703;2;3;1153
