 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2023
Ano Notificação: 2023
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2023
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"420010 Abelardo Luz";0;0;0;0;0;1;0;0;0;0;0;0;1
"420050 Águas de Chapecó";0;0;0;0;0;0;0;1;0;0;0;0;1
"420070 Alfredo Wagner";0;0;0;0;0;0;0;0;1;0;0;0;1
"420125 Apiúna";0;0;0;0;0;0;1;1;0;0;0;0;2
"420130 Araquari";0;0;0;0;0;2;0;2;1;3;0;0;8
"420140 Araranguá";0;0;0;0;0;4;2;5;4;0;1;0;16
"420170 Ascurra";0;0;0;0;0;0;1;0;0;0;0;0;1
"420195 Balneário Arroio do Silva";0;0;0;0;0;1;3;1;1;1;0;0;7
"420205 Balneário Barra do Sul";0;0;0;0;0;1;1;1;0;0;1;0;4
"420200 Balneário Camboriú";0;0;0;0;0;15;25;10;11;3;1;0;65
"420207 Balneário Gaivota";0;0;0;0;0;1;0;0;1;1;0;0;3
"420210 Barra Velha";0;0;0;0;0;4;1;1;0;0;0;0;6
"420230 Biguaçu";0;0;0;0;0;5;6;6;5;5;0;0;27
"420240 Blumenau";0;0;0;0;1;40;26;20;16;4;2;0;109
"420260 Bom Retiro";0;0;0;0;0;0;0;0;1;0;0;0;1
"420245 Bombinhas";1;0;0;0;0;7;2;3;1;0;0;0;14
"420270 Botuverá";0;0;0;0;0;0;0;0;1;0;0;0;1
"420280 Braço do Norte";0;0;0;0;0;0;3;0;2;0;0;0;5
"420290 Brusque";0;0;0;0;0;6;8;9;3;4;0;0;30
"420300 Caçador";0;0;0;0;0;1;6;5;1;1;0;0;14
"420320 Camboriú";0;1;0;0;0;7;10;4;9;2;1;0;34
"420340 Campo Belo do Sul";0;0;0;0;0;0;0;0;0;1;0;0;1
"420360 Campos Novos";0;0;0;0;0;0;1;2;0;2;0;0;5
"420370 Canelinha";0;0;0;0;0;0;1;0;0;0;0;0;1
"420380 Canoinhas";0;0;0;0;0;1;0;0;2;0;0;0;3
"420390 Capinzal";0;0;0;0;1;5;0;0;0;0;0;0;6
"420395 Capivari de Baixo";0;0;0;0;0;0;2;0;1;2;0;0;5
"420420 Chapecó";0;2;0;0;0;26;17;12;7;6;0;0;70
"420425 Cocal do Sul";0;0;0;0;0;0;3;1;2;0;0;0;6
"420430 Concórdia";0;0;0;0;0;8;3;4;0;0;0;0;15
"420450 Corupá";0;0;0;0;0;1;0;0;0;0;0;0;1
"420460 Criciúma";0;0;0;0;3;15;23;15;11;4;2;0;73
"420470 Cunha Porã";0;0;0;0;0;0;0;1;1;0;0;0;2
"420480 Curitibanos";0;0;0;0;0;2;1;1;0;0;1;0;5
"420500 Dionísio Cerqueira";0;0;0;0;0;0;0;0;0;1;0;0;1
"420540 Florianópolis";0;0;1;1;3;69;83;52;23;10;2;0;244
"420545 Forquilhinha";0;0;0;0;0;4;1;2;3;1;0;0;11
"420550 Fraiburgo";0;0;0;0;0;2;0;0;0;3;0;0;5
"420570 Garopaba";0;0;0;0;0;2;1;4;1;2;0;0;10
"420580 Garuva";0;0;0;0;0;0;3;1;0;0;0;0;4
"420590 Gaspar";0;0;0;0;0;8;3;2;3;2;0;0;18
"420650 Guaramirim";0;0;0;0;0;0;0;0;1;0;0;0;1
"420665 Guatambú";0;0;0;0;0;1;0;0;0;0;0;0;1
"420670 Herval d'Oeste";0;0;0;0;1;2;3;1;0;0;0;0;7
"420690 Ibirama";0;0;0;0;0;0;0;0;0;2;0;0;2
"420700 Içara";0;0;0;0;0;1;3;3;5;1;2;0;15
"420710 Ilhota";0;0;0;0;0;0;0;0;1;0;0;0;1
"420720 Imaruí";0;0;0;0;0;1;1;2;0;0;0;0;4
"420730 Imbituba";0;0;0;0;0;2;4;2;2;0;0;0;10
"420750 Indaial";0;0;0;0;0;4;8;6;1;0;0;0;19
"420780 Irani";0;0;0;0;0;0;0;1;0;0;0;0;1
"420785 Irati";0;0;0;0;0;0;0;1;0;0;0;0;1
"420800 Itá";0;0;0;0;0;0;0;0;0;1;0;0;1
"420810 Itaiópolis";0;0;0;0;0;0;1;0;0;0;0;0;1
"420820 Itajaí";0;0;0;0;3;31;34;31;15;6;2;1;123
"420830 Itapema";0;0;0;0;1;6;9;8;8;1;0;0;33
"420845 Itapoá";0;0;0;0;0;0;1;2;0;0;1;0;4
"420880 Jaguaruna";0;0;0;0;1;1;3;1;3;0;0;0;9
"420890 Jaraguá do Sul";0;0;0;0;0;5;5;8;7;1;1;0;27
"420900 Joaçaba";0;0;0;0;0;4;1;2;1;0;0;0;8
"420910 Joinville";0;2;0;0;2;36;50;37;24;10;0;0;161
"420930 Lages";0;0;0;0;1;11;28;13;17;6;2;0;78
"420940 Laguna";0;0;0;0;0;1;2;1;2;1;0;0;7
"420945 Lajeado Grande";0;0;0;0;0;0;0;1;0;0;0;0;1
"420960 Lauro Muller";0;0;0;0;0;0;0;1;0;0;0;0;1
"421000 Luiz Alves";0;0;0;0;0;0;1;0;0;0;0;0;1
"421010 Mafra";0;0;0;0;0;1;0;1;2;2;0;0;6
"421040 Maracajá";0;0;0;0;0;2;1;1;0;0;0;0;4
"421060 Massaranduba";0;0;0;0;0;0;0;1;0;0;0;0;1
"421105 Monte Carlo";0;0;0;0;0;0;0;0;0;1;0;0;1
"421130 Navegantes";0;0;0;0;0;10;8;7;8;3;1;0;37
"421140 Nova Erechim";0;0;0;0;0;0;0;0;1;0;0;0;1
"421145 Nova Itaberaba";0;0;0;0;0;0;0;0;1;0;0;0;1
"421150 Nova Trento";0;0;0;0;0;0;2;0;0;0;0;0;2
"421160 Nova Veneza";0;0;0;0;0;1;1;0;0;0;0;0;2
"421170 Orleans";0;0;0;0;0;0;1;2;1;0;0;0;4
"421175 Otacílio Costa";0;0;0;0;0;1;0;0;0;0;0;0;1
"421180 Ouro";0;0;0;0;0;0;1;0;0;0;0;0;1
"421190 Palhoça";0;0;0;0;1;13;10;15;14;5;1;0;59
"421220 Papanduva";0;0;0;0;0;1;0;0;1;0;0;0;2
"421225 Passo de Torres";0;0;0;0;0;1;0;0;0;0;0;0;1
"421250 Penha";0;0;0;0;0;1;3;2;1;1;0;0;8
"421280 Piçarras";0;0;0;0;0;0;1;2;3;0;0;0;6
"421290 Pinhalzinho";0;0;0;0;0;0;0;0;0;1;0;0;1
"421320 Pomerode";0;0;0;0;0;2;1;5;0;0;0;0;8
"421330 Ponte Alta";0;0;0;0;0;1;1;0;0;0;0;0;2
"421340 Ponte Serrada";0;0;0;0;0;0;0;0;0;1;0;0;1
"421350 Porto Belo";0;0;0;0;0;0;2;3;0;0;0;0;5
"421360 Porto União";0;0;0;0;0;1;0;0;0;1;0;0;2
"421370 Pouso Redondo";0;0;0;0;0;1;0;0;0;0;0;0;1
"421380 Praia Grande";0;0;0;0;0;0;0;0;1;0;0;0;1
"421400 Presidente Getúlio";0;0;0;0;0;0;0;0;0;0;1;0;1
"421480 Rio do Sul";0;0;0;0;2;6;9;5;3;1;0;0;26
"421500 Rio Negrinho";0;0;0;0;0;0;0;1;0;1;0;0;2
"421550 Santa Cecília";0;0;0;0;0;1;0;0;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";0;0;0;0;0;0;0;1;0;0;0;0;1
"421580 São Bento do Sul";0;1;0;0;0;4;2;2;1;2;0;0;12
"421610 São Domingos";0;0;0;0;0;0;1;0;0;0;0;0;1
"421620 São Francisco do Sul";0;0;0;0;0;2;6;2;5;1;0;0;16
"421630 São João Batista";0;0;0;0;0;1;1;1;0;0;0;0;3
"421625 São João do Oeste";0;0;0;0;0;0;0;1;0;0;0;0;1
"421660 São José";0;0;0;1;1;12;29;25;12;6;0;0;86
"421700 São Ludgero";0;0;0;0;0;0;0;0;1;0;0;0;1
"421720 São Miguel do Oeste";0;0;0;0;0;10;2;4;1;2;0;0;19
"421725 São Pedro de Alcântara";0;0;0;0;0;0;1;0;0;1;0;0;2
"421730 Saudades";0;0;0;0;0;1;0;0;0;0;0;0;1
"421740 Schroeder";0;0;0;0;0;0;0;1;0;0;0;0;1
"421750 Seara";0;0;0;0;0;1;0;0;0;0;0;0;1
"421770 Sombrio";0;0;0;0;0;5;2;1;2;0;0;0;10
"421800 Tijucas";0;0;0;1;0;4;5;4;1;0;0;0;15
"421820 Timbó";0;0;0;0;0;1;6;3;0;1;0;0;11
"421830 Três Barras";0;0;0;0;0;0;0;1;0;0;0;0;1
"421840 Treze de Maio";0;0;0;0;0;1;0;0;0;1;0;0;2
