 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2016
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430003 Aceguá";1;0;0;0;0;0;1
"430030 Alecrim";1;0;0;1;0;0;2
"430040 Alegrete";22;0;0;2;0;0;24
"430060 Alvorada";55;21;0;13;0;3;92
"430070 Anta Gorda";1;0;0;0;0;0;1
"430100 Arroio do Meio";1;1;0;0;0;0;2
"430105 Arroio do Sal";1;0;0;0;0;0;1
"430120 Arroio do Tigre";1;0;0;0;0;0;1
"430110 Arroio dos Ratos";1;0;0;0;0;0;1
"430130 Arroio Grande";0;1;0;1;0;0;2
"430140 Arvorezinha";1;0;0;0;0;0;1
"430160 Bagé";28;4;0;3;0;0;35
"430190 Barra do Ribeiro";1;0;0;0;0;0;1
"430210 Bento Gonçalves";22;5;0;1;0;0;28
"430220 Boa Vista do Buricá";1;0;0;0;0;0;1
"430230 Bom Jesus";1;0;0;0;0;0;1
"430240 Bom Retiro do Sul";0;1;0;0;0;0;1
"430250 Bossoroca";2;0;0;0;0;0;2
"430280 Caçapava do Sul";9;0;0;0;0;0;9
"430290 Cacequi";1;0;0;0;0;0;1
"430300 Cachoeira do Sul";15;3;0;4;0;0;22
"430310 Cachoeirinha";43;6;0;2;0;0;51
"430340 Caiçara";1;0;0;0;0;0;1
"430350 Camaquã";11;0;0;1;0;0;12
"430380 Campinas do Sul";1;0;0;0;0;0;1
"430390 Campo Bom";9;0;0;2;0;0;11
"430400 Campo Novo";1;0;0;0;0;0;1
"430420 Candelária";1;0;0;1;0;0;2
"430435 Candiota";1;0;0;0;0;0;1
"430440 Canela";15;0;0;0;0;0;15
"430460 Canoas";115;23;0;14;0;5;157
"430463 Capão da Canoa";21;2;1;2;0;0;26
"430465 Capão do Cipó";1;0;0;0;0;0;1
"430466 Capão do Leão";1;1;0;0;0;0;2
"430467 Capivari do Sul";1;2;0;0;0;0;3
"430470 Carazinho";13;2;0;0;0;0;15
"430480 Carlos Barbosa";6;0;0;0;0;0;6
"430500 Catuípe";1;0;0;0;0;0;1
"430510 Caxias do Sul";83;8;0;17;0;0;108
"430512 Cerrito";0;0;0;1;0;0;1
"430520 Cerro Largo";1;0;0;0;0;0;1
"430530 Chapada";0;0;0;1;0;0;1
"430535 Charqueadas";33;4;0;3;1;1;42
"430545 Cidreira";2;0;0;0;0;0;2
"430580 Constantina";2;0;0;0;0;0;2
"430590 Coronel Bicaco";1;0;0;0;0;0;1
"430610 Cruz Alta";26;2;1;6;0;0;35
"430640 Dois Irmãos";1;0;0;0;0;0;1
"430650 Dom Feliciano";2;0;0;0;0;0;2
"430660 Dom Pedrito";13;2;0;1;0;0;16
