 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso
Período:2018
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"510025 Alta Floresta";0;1;0;2;0;3;1;0;0;7
"510030 Alto Araguaia";0;1;0;1;0;0;0;0;0;2
"510040 Alto Garças";0;1;0;1;0;1;1;0;0;4
"510060 Alto Taquari";0;0;0;0;0;0;1;0;0;1
"510080 Apiacás";0;1;0;0;0;0;0;0;0;1
"510125 Araputanga";0;0;0;0;1;0;0;0;0;1
"510170 Barra do Bugres";0;1;0;0;1;0;0;0;0;2
"510180 Barra do Garças";0;0;0;0;1;0;1;1;0;3
"510185 Bom Jesus do Araguaia";0;1;0;0;0;0;0;0;0;1
"510250 Cáceres";1;3;1;4;0;3;0;0;1;13
"510260 Campinápolis";0;1;0;0;0;0;0;0;0;1
"510263 Campo Novo do Parecis";0;0;0;1;0;0;0;0;0;1
"510267 Campo Verde";0;1;1;1;1;0;3;1;0;8
"510300 Chapada dos Guimarães";0;0;0;0;0;0;0;1;0;1
"510305 Cláudia";0;0;0;0;0;0;0;1;0;1
"510320 Colíder";1;1;1;0;2;1;3;0;1;10
"510330 Comodoro";0;0;0;1;0;0;0;0;0;1
"510335 Confresa";0;0;0;0;0;1;2;0;0;3
"510340 Cuiabá";7;18;5;48;21;34;55;20;28;236
"510350 Diamantino";0;1;0;1;0;0;0;0;0;2
"510370 Feliz Natal";0;0;1;0;0;0;0;0;0;1
"510385 Gaúcha do Norte";0;0;0;0;0;0;1;0;0;1
"510410 Guarantã do Norte";1;2;0;4;0;2;0;0;0;9
"510420 Guiratinga";0;0;0;0;0;0;1;0;0;1
"510455 Itaúba";0;1;0;0;0;0;0;0;0;1
"510460 Itiquira";0;0;0;1;0;0;0;0;0;1
"510480 Jaciara";0;1;1;1;0;2;1;0;0;6
"510510 Juara";0;1;1;1;2;0;2;0;0;7
"510515 Juína";0;0;1;2;1;0;0;0;0;4
"510517 Juruena";0;1;0;0;0;0;0;0;0;1
"510520 Juscimeira";0;1;0;0;0;0;0;0;0;1
"510525 Lucas do Rio Verde";0;0;0;0;0;1;0;1;0;2
"510560 Matupá";0;0;1;0;0;0;1;0;0;2
"510562 Mirassol d'Oeste";0;0;0;0;0;2;0;0;1;3
"510615 Nova Bandeirantes";1;0;0;0;0;0;0;0;0;1
"510620 Nova Brasilândia";0;0;0;0;0;1;0;0;0;1
"510622 Nova Mutum";0;0;0;3;0;0;0;0;0;3
"510623 Nova Olímpia";1;0;0;0;0;1;0;0;0;2
"510625 Nova Xavantina";0;0;0;0;0;1;0;0;1;2
"510630 Paranatinga";0;0;0;1;1;0;0;0;0;2
"510637 Pedra Preta";0;2;0;0;0;0;0;0;0;2
"510642 Peixoto de Azevedo";0;0;1;1;0;2;0;0;0;4
"510650 Poconé";0;0;0;0;0;2;0;0;0;2
"510675 Pontes e Lacerda";0;1;0;1;1;0;0;0;0;3
"510700 Poxoréo";1;0;1;0;0;0;1;1;0;4
"510704 Primavera do Leste";0;0;0;2;0;1;0;0;1;4
"510706 Querência";0;1;0;0;0;0;0;0;0;1
"510760 Rondonópolis";3;16;2;28;8;12;17;14;10;110
"510770 Rosário Oeste";1;0;0;0;0;0;0;0;0;1
"510724 Santa Carmem";0;0;0;0;0;1;0;0;0;1
"510779 Santo Antônio do Leste";0;0;0;1;0;0;0;0;1;2
"510780 Santo Antônio do Leverger";1;0;0;0;0;1;0;0;1;3
"510730 São José do Rio Claro";0;0;0;0;0;1;0;0;0;1
"510710 São José dos Quatro Marcos";0;0;0;2;0;1;0;0;2;5
"510787 Sapezal";0;0;0;1;0;0;0;0;0;1
"510790 Sinop";2;4;0;6;1;5;5;8;2;33
"510792 Sorriso";0;3;3;9;5;1;7;4;1;33
"510795 Tangará da Serra";0;3;1;8;0;2;4;4;2;24
"510800 Tapurah";0;0;0;1;0;0;0;1;0;2
"510840 Várzea Grande";2;4;1;11;2;12;8;2;4;46
"510550 Vila Bela da Santíssima Trindade";0;1;0;0;0;0;0;0;0;1
"Total";22;73;22;144;48;94;115;59;56;633
