 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Goiás
Período:2022
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"520005 Abadia de Goiás";0;1;0;0;0;1;0;0;0;2
"520010 Abadiânia";0;0;0;0;1;0;0;0;0;1
"520025 Águas Lindas de Goiás";0;0;0;3;0;2;4;0;0;9
"520030 Alexânia";1;0;0;0;0;0;0;0;0;1
"520080 Alvorada do Norte";0;0;0;0;0;1;0;0;0;1
"520110 Anápolis";0;0;2;5;4;26;32;2;5;76
"520130 Anicuns";0;0;0;0;0;1;0;0;0;1
"520140 Aparecida de Goiânia";2;8;5;13;7;11;38;8;14;106
"520170 Aragarças";0;1;0;1;0;0;0;0;0;2
"520235 Arenópolis";0;0;0;0;0;0;1;0;0;1
"520330 Bela Vista de Goiás";0;0;0;0;1;0;0;0;0;1
"520340 Bom Jardim de Goiás";0;0;1;0;0;0;0;0;0;1
"520400 Cabeceiras";0;0;0;1;0;0;0;0;0;1
"520450 Caldas Novas";0;2;0;1;4;2;3;1;3;16
"520455 Caldazinha";0;0;0;0;0;0;1;0;0;1
"520470 Campinorte";0;0;0;1;0;0;0;0;0;1
"520480 Campo Alegre de Goiás";0;0;0;0;1;0;0;0;0;1
"520495 Campos Verdes";1;0;0;0;0;0;0;0;0;1
"520500 Carmo do Rio Verde";0;0;0;0;0;0;1;0;0;1
"520510 Catalão";0;2;0;3;3;3;8;1;7;27
"520540 Ceres";0;0;0;1;0;0;0;1;0;2
"520547 Chapadão do Céu";0;0;0;0;0;0;1;0;0;1
"520549 Cidade Ocidental";0;1;2;2;0;2;2;1;2;12
"520620 Cristalina";0;0;0;0;1;0;0;0;0;1
"520640 Crixás";0;1;0;0;0;0;1;0;0;2
"520660 Cumari";0;0;0;0;0;1;0;0;0;1
"520680 Damolândia";0;0;0;1;0;0;0;0;0;1
"520830 Divinópolis de Goiás";0;0;0;0;1;0;0;0;0;1
"520740 Edéia";0;0;0;0;0;0;0;0;1;1
"520750 Estrela do Norte";0;0;0;0;0;1;0;0;0;1
"520753 Faina";0;0;0;0;0;1;0;0;0;1
"520800 Formosa";0;1;0;0;0;1;2;1;0;5
"520850 Goiandira";0;0;0;0;0;0;1;0;0;1
"520860 Goianésia";0;0;0;1;0;1;2;0;1;5
"520870 Goiânia";11;21;11;49;19;56;115;42;72;396
"520880 Goianira";0;0;0;2;1;1;2;0;1;7
"520890 Goiás";0;0;0;0;0;0;1;0;0;1
"520920 Guapó";0;0;0;0;1;0;0;0;0;1
"520970 Hidrolândia";0;0;0;0;0;0;1;0;0;1
"520995 Indiara";0;0;0;1;0;0;0;0;0;1
"521000 Inhumas";0;0;0;1;0;1;2;1;0;5
"521010 Ipameri";0;0;0;0;0;0;1;0;1;2
"521020 Iporá";0;1;0;0;1;1;1;0;3;7
"521040 Itaberaí";0;2;0;0;1;1;0;0;1;5
"521090 Itapaci";0;0;0;0;0;0;2;1;0;3
"521120 Itapuranga";0;0;0;0;0;1;1;0;0;2
"521150 Itumbiara";2;1;0;0;1;3;2;4;0;13
"521160 Ivolândia";0;0;0;0;0;0;1;0;0;1
"521180 Jaraguá";0;0;0;0;0;0;1;1;0;2
"521190 Jataí";0;1;2;2;3;3;9;1;3;24
"521220 Jussara";0;0;0;1;0;0;0;1;0;2
"521250 Luziânia";0;2;0;2;0;1;0;0;1;6
"521300 Maurilândia";0;0;0;0;0;1;0;0;0;1
"521308 Minaçu";0;0;0;1;0;0;0;0;0;1
"521310 Mineiros";0;0;0;0;1;0;1;1;0;3
"521380 Morrinhos";0;0;0;2;1;2;2;1;0;8
"521400 Mozarlândia";0;0;0;1;0;0;0;0;0;1
"521450 Nerópolis";0;0;0;0;0;0;1;0;0;1
"521460 Niquelândia";0;0;0;1;0;0;0;0;1;2
"521480 Nova Aurora";0;0;0;0;0;0;0;0;1;1
"521500 Nova Veneza";0;0;0;0;0;0;1;2;0;3
"521520 Novo Brasil";0;0;0;0;0;1;0;0;0;1
"521523 Novo Gama";0;2;0;0;2;1;1;0;0;6
"521540 Ouro Verde de Goiás";0;0;0;0;0;1;0;0;0;1
"521560 Padre Bernardo";0;0;0;0;0;0;0;0;1;1
"521570 Palmeiras de Goiás";0;0;0;0;0;0;2;0;0;2
"521640 Paraúna";0;0;0;1;0;0;0;0;0;1
"521710 Piracanjuba";0;0;0;0;0;1;0;0;1;2
"521720 Piranhas";0;0;0;1;0;0;0;0;0;1
"521730 Pirenópolis";0;0;0;0;0;0;1;0;0;1
"521740 Pires do Rio";0;0;0;0;0;0;0;1;0;1
"521760 Planaltina";0;0;0;2;0;0;1;0;0;3
"521770 Pontalina";0;0;0;2;0;0;0;0;0;2
"521805 Porteirão";1;0;0;0;0;0;0;0;0;1
"521810 Portelândia";1;0;0;0;0;0;0;0;1;2
"521830 Posse";0;0;0;0;0;1;0;0;0;1
"521850 Quirinópolis";1;0;0;0;0;0;0;0;0;1
"521860 Rialma";0;0;0;0;0;1;0;0;0;1
"521870 Rianápolis";0;0;0;0;0;1;0;0;0;1
"521880 Rio Verde";2;3;1;14;1;12;17;4;10;64
"521890 Rubiataba";0;0;0;0;0;0;1;0;0;1
"521925 Santa Fé de Goiás";0;1;0;2;0;0;0;0;0;3
"521973 Santo Antônio de Goiás";0;0;0;0;0;0;0;0;1;1
"521975 Santo Antônio do Descoberto";0;0;0;0;1;1;1;0;1;4
"522010 São Luís de Montes Belos";1;0;0;0;0;0;1;1;0;3
"522020 São Miguel do Araguaia";0;1;1;0;0;0;0;0;0;2
"522040 São Simão";0;0;0;1;0;0;0;0;0;1
"522045 Senador Canedo";0;0;1;2;2;5;11;2;0;23
"522060 Silvânia";0;0;0;0;0;0;1;0;0;1
"522140 Trindade";0;1;0;1;1;1;5;0;4;13
"522160 Uruaçu";0;0;0;0;0;0;0;1;0;1
"522185 Valparaíso de Goiás";0;0;1;2;0;11;9;1;1;25
"522205 Vicentinópolis";0;0;0;1;0;0;0;0;0;1
"Total";23;53;27;125;59;162;292;80;137;958
