 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2018
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"411430 Mandirituba";0;0;0;0;0;1;0;0;0;0;0;0;1
"411450 Manoel Ribas";0;0;0;0;0;1;0;0;0;0;0;0;1
"411460 Marechal Cândido Rondon";0;0;0;0;0;0;1;1;0;0;0;0;2
"411480 Marialva";0;0;0;0;0;1;0;1;0;0;0;0;2
"411520 Maringá";0;1;0;0;3;46;31;18;14;5;0;0;118
"411530 Mariópolis";0;0;0;0;0;0;0;1;0;0;0;0;1
"411560 Matelândia";0;0;0;0;0;1;1;1;0;0;0;0;3
"411570 Matinhos";0;0;0;0;0;1;1;2;1;1;0;0;6
"411580 Medianeira";0;0;0;0;0;1;1;3;0;0;0;0;5
"411610 Moreira Sales";0;0;0;0;0;0;0;0;1;0;0;0;1
"411620 Morretes";0;0;0;0;0;0;1;0;0;0;0;0;1
"411670 Nova Aurora";0;0;0;0;0;0;1;0;0;0;1;0;2
"411700 Nova Fátima";0;0;0;0;0;0;2;0;0;0;0;0;2
"411705 Nova Laranjeiras";0;0;0;0;0;0;0;0;0;1;0;0;1
"411710 Nova Londrina";0;0;0;0;0;0;0;1;0;0;0;0;1
"411725 Nova Prata do Iguaçu";0;0;0;0;0;0;0;1;0;0;0;0;1
"411727 Nova Tebas";0;0;0;0;0;0;0;0;1;0;0;0;1
"411730 Ortigueira";0;0;0;0;1;1;0;0;0;0;0;0;2
"411750 Paiçandu";0;0;0;0;0;1;1;2;0;0;0;0;4
"411760 Palmas";0;0;0;0;1;1;2;1;0;0;0;0;5
"411770 Palmeira";0;0;0;0;0;1;0;0;0;0;0;0;1
"411780 Palmital";0;0;0;0;0;0;0;1;1;0;0;0;2
"411790 Palotina";0;0;0;0;0;0;0;2;0;0;0;0;2
"411800 Paraíso do Norte";0;0;0;0;0;0;0;0;1;0;0;0;1
"411820 Paranaguá";0;0;0;0;1;12;36;28;12;2;1;0;92
"411840 Paranavaí";0;0;0;0;0;5;3;4;3;0;0;0;15
"411850 Pato Branco";0;0;0;0;0;5;9;5;3;2;0;0;24
"411880 Peabiru";0;0;0;0;0;2;1;0;0;0;0;0;3
"411910 Piên";0;0;0;0;0;0;0;0;0;1;0;0;1
"411915 Pinhais";0;0;0;0;0;18;11;14;5;1;0;0;49
"411930 Pinhão";0;0;0;0;0;0;0;0;1;0;0;0;1
"411950 Piraquara";0;0;0;0;2;7;10;9;4;1;0;0;33
"411960 Pitanga";0;0;0;0;0;0;0;3;1;1;0;0;5
"411965 Pitangueiras";0;0;0;0;0;0;0;1;0;0;0;0;1
"411980 Planalto";0;0;0;0;0;0;0;1;0;0;0;0;1
"411990 Ponta Grossa";0;0;0;0;1;11;15;19;11;1;0;0;58
"412000 Porecatu";0;0;0;0;0;1;1;0;0;0;0;0;2
"412035 Pranchita";0;0;0;0;0;1;1;0;0;0;1;0;3
"412060 Prudentópolis";0;0;0;0;0;0;0;2;2;0;0;0;4
"412090 Quedas do Iguaçu";0;0;0;0;0;1;1;1;0;0;0;0;3
"412100 Querência do Norte";0;0;0;0;0;0;0;0;0;1;0;0;1
"412140 Realeza";0;0;0;0;0;0;0;1;0;0;0;0;1
"412150 Rebouças";0;0;0;0;0;0;2;0;1;0;0;0;3
"412190 Ribeirão do Pinhal";0;0;0;0;0;0;1;0;0;0;0;0;1
"412215 Rio Bonito do Iguaçu";0;0;0;0;0;1;0;0;0;0;0;0;1
"412230 Rio Negro";0;0;0;0;0;0;0;0;0;0;1;0;1
"412240 Rolândia";0;0;0;0;0;0;2;1;0;2;0;0;5
"412260 Rondon";0;0;0;0;0;1;0;0;0;0;0;0;1
"412330 Santa Cruz de Monte Castelo";0;0;0;0;0;1;0;0;0;0;0;0;1
"412350 Santa Helena";0;0;0;0;0;0;0;1;0;0;0;0;1
"412390 Santa Mariana";0;0;0;0;0;0;1;0;0;0;0;0;1
"412500 São João do Ivaí";0;0;0;0;0;0;0;0;1;1;0;0;2
"412550 São José dos Pinhais";0;0;0;0;2;12;14;21;13;5;0;0;67
"412560 São Mateus do Sul";0;0;0;0;0;0;1;0;0;0;0;0;1
"412570 São Miguel do Iguaçu";0;0;0;0;0;0;0;1;1;0;0;0;2
"412610 São Tomé";0;0;0;0;0;0;0;0;0;1;0;0;1
"412625 Sarandi";0;0;0;0;1;8;6;8;4;2;0;0;29
"412635 Serranópolis do Iguaçu";0;0;0;0;0;1;0;0;0;0;0;0;1
"412650 Sertanópolis";0;0;0;0;0;0;1;0;0;0;0;0;1
"412660 Siqueira Campos";0;0;0;0;0;0;1;1;0;0;0;0;2
"412670 Tamboara";0;0;0;0;0;0;1;0;0;0;0;0;1
"412680 Tapejara";0;0;0;0;0;0;1;0;1;0;0;0;2
"412700 Teixeira Soares";0;0;0;0;0;1;0;0;0;0;0;0;1
"412710 Telêmaco Borba";0;0;0;0;0;1;3;3;0;0;0;0;7
"412720 Terra Boa";0;0;0;0;0;0;1;0;0;0;0;0;1
"412730 Terra Rica";0;0;0;0;0;0;0;0;1;0;0;0;1
"412750 Tibagi";0;0;0;0;0;0;1;0;0;0;0;0;1
"412770 Toledo";0;0;0;0;1;12;12;13;9;3;1;0;51
"412785 Três Barras do Paraná";0;0;0;0;0;0;0;0;1;0;0;0;1
"412796 Turvo";0;0;0;0;0;0;0;1;0;0;0;0;1
"412800 Ubiratã";0;0;0;0;0;0;0;2;0;0;0;0;2
"412810 Umuarama";0;0;0;0;0;5;5;9;1;1;1;0;22
"412820 União da Vitória";0;0;0;0;0;2;3;2;1;0;0;0;8
"412855 Vera Cruz do Oeste";0;0;0;0;0;0;0;1;0;0;0;0;1
"412870 Vitorino";0;0;0;0;0;0;0;0;0;0;1;1;2
"Total";5;3;6;1;41;457;555;473;276;112;23;6;1958
