 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2018
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"410040 Almirante Tamandaré";20;2;0;2;0;0;24
"410080 Alvorada do Sul";1;0;0;0;0;0;1
"410090 Amaporã";1;0;0;0;0;0;1
"410140 Apucarana";13;1;0;4;0;0;18
"410150 Arapongas";14;0;0;3;0;0;17
"410160 Arapoti";0;0;0;1;0;0;1
"410180 Araucária";14;0;0;7;0;0;21
"410190 Assaí";1;0;0;1;0;0;2
"410200 Assis Chateaubriand";0;0;0;1;0;0;1
"410280 Bela Vista do Paraíso";1;1;0;1;0;0;3
"410305 Boa Vista da Aparecida";2;0;0;2;0;0;4
"410315 Bom Jesus do Sul";1;0;0;0;0;0;1
"410322 Bom Sucesso do Sul";1;0;0;0;0;0;1
"410335 Braganey";0;1;0;0;0;0;1
"410360 Cambará";1;0;0;0;0;0;1
"410370 Cambé";13;1;0;3;0;0;17
"410400 Campina Grande do Sul";0;0;0;1;0;0;1
"410410 Campo do Tenente";0;1;0;0;0;0;1
"410420 Campo Largo";15;0;0;2;0;0;17
"410425 Campo Magro";1;0;0;1;0;0;2
"410430 Campo Mourão";12;1;0;3;0;0;16
"410442 Candói";1;0;0;2;0;0;3
"410460 Capitão Leônidas Marques";1;0;0;1;0;0;2
"410470 Carlópolis";1;0;0;0;0;0;1
"410480 Cascavel";70;8;0;20;0;0;98
"410490 Castro";5;0;0;1;0;0;6
"410500 Catanduvas";1;0;0;0;0;0;1
"410510 Centenário do Sul";1;0;0;0;0;0;1
"410540 Chopinzinho";1;0;0;0;0;0;1
"410550 Cianorte";7;0;0;4;0;0;11
"410570 Clevelândia";2;0;0;1;0;0;3
"410580 Colombo";34;2;0;11;0;0;47
"410590 Colorado";1;0;0;1;0;0;2
"410600 Congonhinhas";1;0;0;0;0;0;1
"410620 Contenda";2;0;0;0;0;0;2
"410630 Corbélia";1;0;0;0;0;0;1
"410640 Cornélio Procópio";11;0;0;7;0;0;18
"410650 Coronel Vivida";1;1;0;0;0;0;2
"410660 Cruzeiro do Oeste";1;1;0;4;0;0;6
"410690 Curitiba";451;29;12;40;1;12;545
"410700 Curiúva";1;0;0;0;0;0;1
"410760 Faxinal";1;0;0;0;0;0;1
"410765 Fazenda Rio Grande";4;0;0;0;0;0;4
"410773 Fernandes Pinheiro";2;0;0;0;0;0;2
"410775 Figueira";1;0;0;0;0;0;1
"410800 Florestópolis";1;0;0;0;0;0;1
"410810 Flórida";0;1;0;0;0;0;1
"410820 Formosa do Oeste";1;0;0;1;0;0;2
"410830 Foz do Iguaçu";70;2;0;25;0;0;97
"410840 Francisco Beltrão";27;0;0;6;0;0;33
"410850 General Carneiro";1;0;0;0;0;0;1
"410880 Guaíra";1;0;0;1;0;0;2
"410890 Guairaçá";0;0;0;2;0;0;2
"410910 Guaporema";1;0;0;0;0;0;1
"410930 Guaraniaçu";1;0;0;0;0;0;1
"410940 Guarapuava";42;0;0;7;1;0;50
"410970 Ibaiti";6;1;0;0;1;0;8
"410980 Ibiporã";3;0;0;1;0;0;4
"411000 Iguaraçu";2;0;0;0;0;0;2
"411005 Iguatu";1;0;0;0;0;0;1
"411040 Indianópolis";1;0;0;0;0;0;1
"411070 Irati";5;0;0;1;0;0;6
"411095 Itaipulândia";2;0;0;0;0;0;2
"411125 Itaperuçu";1;0;0;0;0;0;1
"411130 Itaúna do Sul";1;0;0;0;0;0;1
"411180 Jacarezinho";18;1;0;0;0;0;19
"411190 Jaguapitã";2;0;0;0;0;0;2
"411200 Jaguariaíva";2;0;0;0;0;0;2
"411230 Japira";1;0;0;0;0;0;1
"411270 Jataizinho";1;0;0;1;0;0;2
"411280 Joaquim Távora";1;0;0;0;0;0;1
"411295 Juranda";2;0;0;0;0;0;2
"411325 Laranjal";0;0;0;1;0;0;1
"411330 Laranjeiras do Sul";1;0;0;1;0;0;2
"411350 Loanda";1;0;0;0;0;0;1
"411370 Londrina";78;12;0;17;0;0;107
"411373 Luiziana";1;0;0;0;0;0;1
