 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2018
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410040 Almirante Tamandaré";1;0;2;4;0;5;5;0;1;18
"410080 Alvorada do Sul";0;1;0;0;0;0;0;0;0;1
"410140 Apucarana";1;0;1;2;3;0;3;2;2;14
"410150 Arapongas";0;1;1;2;1;1;7;1;1;15
"410180 Araucária";0;1;0;2;4;2;4;1;2;16
"410190 Assaí";0;0;0;0;1;0;0;0;0;1
"410200 Assis Chateaubriand";0;0;0;0;0;0;1;0;0;1
"410280 Bela Vista do Paraíso";0;0;0;1;1;0;1;0;0;3
"410305 Boa Vista da Aparecida";2;0;0;2;0;0;0;0;0;4
"410315 Bom Jesus do Sul";0;0;0;1;0;0;0;0;0;1
"410322 Bom Sucesso do Sul";0;0;0;0;0;1;0;0;0;1
"410335 Braganey";0;0;0;0;0;1;0;0;0;1
"410360 Cambará";0;0;0;0;0;1;0;0;0;1
"410370 Cambé";0;2;0;2;4;1;2;1;1;13
"410400 Campina Grande do Sul";0;0;0;1;0;0;0;0;0;1
"410410 Campo do Tenente";1;0;0;0;0;0;0;0;0;1
"410420 Campo Largo";0;4;1;0;1;2;1;0;1;10
"410425 Campo Magro";0;0;0;1;0;0;0;0;0;1
"410430 Campo Mourão";0;5;0;2;2;0;1;0;0;10
"410442 Candói";0;0;0;0;0;2;0;1;0;3
"410460 Capitão Leônidas Marques";0;0;0;0;1;0;1;0;0;2
"410480 Cascavel";1;3;6;14;15;7;31;3;12;92
"410490 Castro";0;4;0;2;0;0;0;0;0;6
"410500 Catanduvas";0;0;0;1;0;0;0;0;0;1
"410510 Centenário do Sul";0;0;0;0;0;0;0;0;1;1
"410540 Chopinzinho";0;0;0;0;1;0;0;0;0;1
"410550 Cianorte";0;1;0;5;1;0;2;1;0;10
"410570 Clevelândia";0;0;1;0;0;1;0;1;0;3
"410580 Colombo";1;2;5;6;6;13;9;0;3;45
"410590 Colorado";0;0;0;1;0;0;1;0;0;2
"410600 Congonhinhas";0;0;0;0;0;0;0;1;0;1
"410620 Contenda";0;0;0;1;0;0;1;0;0;2
"410630 Corbélia";0;0;0;0;0;0;1;0;0;1
"410640 Cornélio Procópio";0;6;1;1;1;4;4;1;0;18
"410650 Coronel Vivida";0;1;0;1;0;0;0;0;0;2
"410660 Cruzeiro do Oeste";0;1;0;3;0;0;0;0;0;4
"410690 Curitiba";4;19;18;84;47;52;102;24;61;411
"410700 Curiúva";0;1;0;0;0;0;0;0;0;1
"410765 Fazenda Rio Grande";0;0;0;2;1;0;1;0;0;4
"410773 Fernandes Pinheiro";0;0;0;1;1;0;0;0;0;2
"410775 Figueira";0;0;0;0;1;0;0;0;0;1
"410800 Florestópolis";0;0;0;0;0;0;0;0;1;1
"410810 Flórida";0;0;0;0;1;0;0;0;0;1
"410820 Formosa do Oeste";0;0;0;0;1;0;1;0;0;2
"410830 Foz do Iguaçu";1;9;4;19;5;11;17;8;12;86
