 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2022
Ano Notificação: 2022
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2022
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"420010 Abelardo Luz";1;0;1;1;0;0;3
"420050 Águas de Chapecó";1;0;0;0;0;0;1
"420060 Águas Mornas";3;0;0;0;0;0;3
"420125 Apiúna";2;0;0;1;0;0;3
"420130 Araquari";6;0;0;0;0;0;6
"420140 Araranguá";15;0;0;0;0;1;16
"420170 Ascurra";0;0;0;1;0;0;1
"420195 Balneário Arroio do Silva";2;0;1;1;0;0;4
"420205 Balneário Barra do Sul";4;0;0;0;0;0;4
"420200 Balneário Camboriú";65;1;0;6;0;0;72
"420207 Balneário Gaivota";1;0;0;0;0;0;1
"420210 Barra Velha";8;1;0;1;0;0;10
"420220 Benedito Novo";1;0;0;0;0;0;1
"420230 Biguaçu";22;2;0;2;0;0;26
"420240 Blumenau";83;2;2;10;0;0;97
"420243 Bocaina do Sul";1;0;0;0;0;0;1
"420250 Bom Jardim da Serra";1;0;0;0;0;0;1
"420260 Bom Retiro";1;0;0;0;0;0;1
"420245 Bombinhas";5;0;0;0;0;0;5
"420270 Botuverá";1;0;1;0;0;0;2
"420280 Braço do Norte";0;0;0;3;0;0;3
"420287 Brunópolis";0;0;0;1;0;0;1
"420290 Brusque";40;2;0;5;0;0;47
"420300 Caçador";10;0;1;7;0;0;18
"420320 Camboriú";28;2;0;5;0;0;35
"420330 Campo Alegre";1;0;0;0;0;0;1
"420350 Campo Erê";1;0;0;0;0;0;1
"420360 Campos Novos";4;1;2;0;0;0;7
"420370 Canelinha";1;0;0;0;0;0;1
"420380 Canoinhas";7;0;0;0;0;0;7
"420390 Capinzal";1;2;0;0;0;0;3
"420395 Capivari de Baixo";4;0;0;0;0;0;4
"420400 Catanduvas";1;0;0;0;0;0;1
"420420 Chapecó";45;8;0;15;0;0;68
"420425 Cocal do Sul";2;0;0;0;0;0;2
"420430 Concórdia";10;0;0;2;0;0;12
"420455 Correia Pinto";1;0;0;0;0;0;1
"420450 Corupá";1;0;0;0;0;0;1
"420460 Criciúma";69;9;1;9;0;0;88
"420470 Cunha Porã";0;0;0;1;0;0;1
"420480 Curitibanos";12;0;0;3;0;0;15
"420515 Doutor Pedrinho";1;0;0;0;0;0;1
"420530 Faxinal dos Guedes";1;0;0;1;0;0;2
"420540 Florianópolis";200;20;13;18;1;0;252
"420545 Forquilhinha";3;3;0;1;0;0;7
"420550 Fraiburgo";3;0;0;1;0;0;4
"420570 Garopaba";12;0;0;0;0;0;12
"420580 Garuva";1;0;0;0;0;0;1
"420590 Gaspar";12;2;0;1;0;0;15
"420600 Governador Celso Ramos";0;1;0;0;0;0;1
"420620 Gravatal";1;0;0;0;0;0;1
"420630 Guabiruba";2;0;0;1;0;0;3
"420650 Guaramirim";7;0;0;1;0;0;8
"420670 Herval d'Oeste";1;0;0;1;0;0;2
"420690 Ibirama";1;0;0;1;0;0;2
"420700 Içara";2;0;0;0;0;0;2
"420720 Imaruí";3;0;0;0;0;0;3
"420730 Imbituba";12;2;0;0;0;0;14
"420750 Indaial";10;1;0;0;0;0;11
"420768 Ipuaçu";2;0;0;0;1;0;3
