 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2022
Ano Notificação: 2022
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2022
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"420010 Abelardo Luz";0;0;0;0;0;0;2;1;0;0;0;0;3
"420050 Águas de Chapecó";0;0;0;0;0;0;1;0;0;0;0;0;1
"420060 Águas Mornas";0;0;0;0;0;0;0;1;2;0;0;0;3
"420125 Apiúna";0;0;0;0;0;0;2;0;0;1;0;0;3
"420130 Araquari";0;0;0;0;0;1;2;1;0;2;0;0;6
"420140 Araranguá";0;1;0;0;0;6;3;2;2;2;0;0;16
"420170 Ascurra";0;0;0;0;0;0;0;0;1;0;0;0;1
"420195 Balneário Arroio do Silva";0;0;0;0;0;2;0;0;0;1;1;0;4
"420205 Balneário Barra do Sul";0;0;0;0;0;0;2;2;0;0;0;0;4
"420200 Balneário Camboriú";0;0;0;0;2;20;22;13;8;5;2;0;72
"420207 Balneário Gaivota";0;0;0;0;0;0;0;1;0;0;0;0;1
"420210 Barra Velha";0;0;0;0;0;3;0;2;3;2;0;0;10
"420220 Benedito Novo";0;0;0;0;0;0;1;0;0;0;0;0;1
"420230 Biguaçu";0;0;0;0;1;4;5;8;5;3;0;0;26
"420240 Blumenau";0;0;0;0;0;19;24;31;15;6;2;0;97
"420243 Bocaina do Sul";0;0;0;0;0;1;0;0;0;0;0;0;1
"420250 Bom Jardim da Serra";0;0;0;0;0;1;0;0;0;0;0;0;1
"420260 Bom Retiro";0;0;0;0;0;1;0;0;0;0;0;0;1
"420245 Bombinhas";0;0;0;0;0;2;2;0;1;0;0;0;5
"420270 Botuverá";0;0;0;0;0;0;2;0;0;0;0;0;2
"420280 Braço do Norte";0;0;0;0;0;0;3;0;0;0;0;0;3
"420287 Brunópolis";0;0;0;0;0;1;0;0;0;0;0;0;1
"420290 Brusque";0;0;0;0;1;10;10;12;9;2;3;0;47
"420300 Caçador";0;0;0;0;0;3;7;2;5;0;1;0;18
"420320 Camboriú";0;0;0;0;1;6;13;6;5;3;1;0;35
"420330 Campo Alegre";0;0;0;0;0;1;0;0;0;0;0;0;1
"420350 Campo Erê";0;0;0;0;0;0;0;0;0;1;0;0;1
"420360 Campos Novos";0;0;0;0;0;2;1;2;2;0;0;0;7
"420370 Canelinha";0;0;0;0;0;0;0;1;0;0;0;0;1
"420380 Canoinhas";0;0;0;0;0;1;1;4;0;1;0;0;7
"420390 Capinzal";0;0;0;0;0;0;0;3;0;0;0;0;3
"420395 Capivari de Baixo";0;0;0;0;0;0;0;1;2;0;1;0;4
"420400 Catanduvas";0;0;0;0;0;0;0;0;0;0;1;0;1
"420420 Chapecó";0;0;0;0;3;22;20;10;9;3;1;0;68
"420425 Cocal do Sul";0;0;0;0;0;2;0;0;0;0;0;0;2
"420430 Concórdia";0;0;0;0;0;1;1;7;3;0;0;0;12
"420455 Correia Pinto";0;0;0;0;0;0;0;0;1;0;0;0;1
"420450 Corupá";0;0;0;0;0;0;1;0;0;0;0;0;1
"420460 Criciúma";0;0;0;0;3;22;22;17;14;10;0;0;88
"420470 Cunha Porã";0;0;0;0;0;0;1;0;0;0;0;0;1
"420480 Curitibanos";0;0;0;0;0;3;5;5;2;0;0;0;15
"420515 Doutor Pedrinho";0;0;0;0;0;0;1;0;0;0;0;0;1
"420530 Faxinal dos Guedes";0;0;0;0;0;1;1;0;0;0;0;0;2
"420540 Florianópolis";1;3;0;0;1;68;71;55;39;13;1;0;252
"420545 Forquilhinha";0;0;0;0;0;2;5;0;0;0;0;0;7
"420550 Fraiburgo";0;0;0;0;0;1;0;1;0;2;0;0;4
"420570 Garopaba";0;0;0;0;0;3;5;1;2;1;0;0;12
"420580 Garuva";0;0;1;0;0;0;0;0;0;0;0;0;1
"420590 Gaspar";0;0;0;1;0;2;3;3;2;3;1;0;15
"420600 Governador Celso Ramos";0;0;0;0;0;0;1;0;0;0;0;0;1
"420620 Gravatal";0;0;0;0;0;0;0;0;1;0;0;0;1
"420630 Guabiruba";0;0;0;0;0;1;0;2;0;0;0;0;3
"420650 Guaramirim";0;0;0;0;0;3;0;4;0;1;0;0;8
"420670 Herval d'Oeste";0;0;0;0;0;0;0;1;1;0;0;0;2
"420690 Ibirama";0;0;0;0;0;0;0;1;0;1;0;0;2
"420700 Içara";0;0;0;0;0;0;0;1;0;1;0;0;2
"420720 Imaruí";0;0;0;0;0;0;0;1;1;1;0;0;3
"420730 Imbituba";0;0;0;0;0;2;6;4;1;1;0;0;14
